x coord,y coord,z coord,rho,U,V,W
0.216667,0.650000,0.316667,0.992549,-0.012088,0.001130,0.010912
0.250000,0.650000,0.316667,0.992486,-0.013831,0.000487,0.010492
0.283333,0.650000,0.316667,0.992428,-0.015331,-0.000116,0.009749
0.316667,0.650000,0.316667,0.992369,-0.016603,-0.000672,0.008721
0.350000,0.650000,0.316667,0.992315,-0.017677,-0.001166,0.007451
0.383333,0.650000,0.316667,0.992266,-0.018577,-0.001586,0.005972
0.416667,0.650000,0.316667,0.992225,-0.019331,-0.001917,0.004307
0.450000,0.650000,0.316667,0.992192,-0.019959,-0.002149,0.002465
0.483333,0.650000,0.316667,0.992170,-0.020476,-0.002278,0.000449
0.516667,0.650000,0.316667,0.992160,-0.020888,-0.002307,-0.001747
0.550000,0.650000,0.316667,0.992164,-0.021186,-0.002244,-0.004123
0.583333,0.650000,0.316667,0.992181,-0.021347,-0.002102,-0.006670
0.616667,0.650000,0.316667,0.992215,-0.021321,-0.001898,-0.009350
0.650000,0.650000,0.316667,0.992261,-0.021035,-0.001653,-0.012084
0.683333,0.650000,0.316667,0.992326,-0.020386,-0.001388,-0.014727
0.716667,0.650000,0.316667,0.992394,-0.019269,-0.001124,-0.017058
0.750000,0.650000,0.316667,0.992480,-0.017563,-0.000878,-0.018770
0.783333,0.650000,0.316667,0.992540,-0.015234,-0.000660,-0.019490
0.816667,0.650000,0.316667,0.992629,-0.012296,-0.000474,-0.018890
0.850000,0.650000,0.316667,0.992629,-0.009017,-0.000314,-0.016727
0.883333,0.650000,0.316667,0.992711,-0.005690,-0.000176,-0.013254
0.916667,0.650000,0.316667,0.992583,-0.002940,-0.000061,-0.008840
0.950000,0.650000,0.316667,0.992716,-0.000946,0.000012,-0.004913
0.983333,0.650000,0.316667,0.992433,-0.000140,0.000007,-0.001410
0.016667,0.683333,0.316667,0.992908,-0.000189,0.000902,0.002108
0.050000,0.683333,0.316667,0.992616,-0.001099,0.002350,0.005907
0.083333,0.683333,0.316667,0.992722,-0.003035,0.003249,0.008399
0.116667,0.683333,0.316667,0.992642,-0.005210,0.003297,0.009874
0.150000,0.683333,0.316667,0.992637,-0.007512,0.002905,0.010700
0.183333,0.683333,0.316667,0.992579,-0.009686,0.002222,0.011056
0.216667,0.683333,0.316667,0.992534,-0.011687,0.001470,0.011028
0.250000,0.683333,0.316667,0.992474,-0.013461,0.000718,0.010630
0.283333,0.683333,0.316667,0.992418,-0.015018,0.000010,0.009893
0.316667,0.683333,0.316667,0.992360,-0.016365,-0.000646,0.008846
0.350000,0.683333,0.316667,0.992308,-0.017524,-0.001236,0.007532
0.383333,0.683333,0.316667,0.992260,-0.018513,-0.001746,0.005986
0.416667,0.683333,0.316667,0.992221,-0.019351,-0.002158,0.004236
0.450000,0.683333,0.316667,0.992190,-0.020051,-0.002462,0.002301
0.483333,0.683333,0.316667,0.992169,-0.020621,-0.002649,0.000195
0.516667,0.683333,0.316667,0.992161,-0.021064,-0.002721,-0.002078
0.550000,0.683333,0.316667,0.992166,-0.021369,-0.002684,-0.004508
0.583333,0.683333,0.316667,0.992185,-0.021514,-0.002551,-0.007078
0.616667,0.683333,0.316667,0.992220,-0.021451,-0.002339,-0.009748
0.650000,0.683333,0.316667,0.992267,-0.021115,-0.002070,-0.012439
0.683333,0.683333,0.316667,0.992331,-0.020409,-0.001768,-0.015015
0.716667,0.683333,0.316667,0.992397,-0.019237,-0.001454,-0.017262
0.750000,0.683333,0.316667,0.992483,-0.017487,-0.001150,-0.018886
0.783333,0.683333,0.316667,0.992541,-0.015132,-0.000869,-0.019529
0.816667,0.683333,0.316667,0.992628,-0.012191,-0.000619,-0.018872
0.850000,0.683333,0.316667,0.992627,-0.008928,-0.000398,-0.016682
0.883333,0.683333,0.316667,0.992708,-0.005630,-0.000207,-0.013209
0.916667,0.683333,0.316667,0.992580,-0.002910,-0.000057,-0.008815
0.950000,0.683333,0.316667,0.992714,-0.000938,0.000029,-0.004906
0.983333,0.683333,0.316667,0.992433,-0.000138,0.000013,-0.001413
0.016667,0.716667,0.316667,0.992861,-0.000172,0.001020,0.002106
0.050000,0.716667,0.316667,0.992602,-0.000992,0.002635,0.005898
0.083333,0.716667,0.316667,0.992694,-0.002751,0.003678,0.008402
0.116667,0.716667,0.316667,0.992622,-0.004759,0.003772,0.009902
0.150000,0.716667,0.316667,0.992615,-0.006921,0.003373,0.010772
0.183333,0.716667,0.316667,0.992560,-0.009011,0.002638,0.011186
0.216667,0.716667,0.316667,0.992517,-0.010978,0.001814,0.011228
0.250000,0.716667,0.316667,0.992460,-0.012767,0.000983,0.010902
0.283333,0.716667,0.316667,0.992406,-0.014377,0.000198,0.010226
0.316667,0.716667,0.316667,0.992351,-0.015809,-0.000533,0.009217
0.350000,0.716667,0.316667,0.992301,-0.017075,-0.001195,0.007911
0.383333,0.716667,0.316667,0.992255,-0.018183,-0.001777,0.006336
0.416667,0.716667,0.316667,0.992216,-0.019143,-0.002261,0.004526
0.450000,0.716667,0.316667,0.992187,-0.019956,-0.002632,0.002507
0.483333,0.716667,0.316667,0.992168,-0.020623,-0.002882,0.000301
0.516667,0.716667,0.316667,0.992161,-0.021136,-0.003007,-0.002071
0.550000,0.716667,0.316667,0.992167,-0.021482,-0.003012,-0.004588
0.583333,0.716667,0.316667,0.992187,-0.021636,-0.002906,-0.007219
0.616667,0.716667,0.316667,0.992223,-0.021553,-0.002706,-0.009915
0.650000,0.716667,0.316667,0.992270,-0.021174,-0.002432,-0.012594
0.683333,0.716667,0.316667,0.992334,-0.020411,-0.002107,-0.015120
0.716667,0.716667,0.316667,0.992399,-0.019178,-0.001755,-0.017288
0.750000,0.716667,0.316667,0.992483,-0.017376,-0.001397,-0.018820
0.783333,0.716667,0.316667,0.992539,-0.014989,-0.001052,-0.019375
0.816667,0.716667,0.316667,0.992624,-0.012043,-0.000732,-0.018655
0.850000,0.716667,0.316667,0.992622,-0.008801,-0.000445,-0.016442
0.883333,0.716667,0.316667,0.992702,-0.005543,-0.000202,-0.012989
0.916667,0.716667,0.316667,0.992575,-0.002866,-0.000023,-0.008656
0.950000,0.716667,0.316667,0.992709,-0.000926,0.000064,-0.004816
0.983333,0.716667,0.316667,0.992431,-0.000137,0.000023,-0.001389
0.016667,0.750000,0.316667,0.992805,-0.000147,0.001091,0.002097
0.050000,0.750000,0.316667,0.992586,-0.000846,0.002796,0.005870
0.083333,0.750000,0.316667,0.992663,-0.002363,0.003946,0.008382
0.116667,0.750000,0.316667,0.992600,-0.004130,0.004091,0.009910
0.150000,0.750000,0.316667,0.992590,-0.006076,0.003715,0.010835
0.183333,0.750000,0.316667,0.992540,-0.008011,0.002969,0.011330
0.216667,0.750000,0.316667,0.992499,-0.009889,0.002117,0.011480
0.250000,0.750000,0.316667,0.992446,-0.011653,0.001249,0.011278
0.283333,0.750000,0.316667,0.992396,-0.013293,0.000426,0.010729
0.316667,0.750000,0.316667,0.992344,-0.014801,-0.000342,0.009834
0.350000,0.750000,0.316667,0.992296,-0.016177,-0.001044,0.008612
0.383333,0.750000,0.316667,0.992252,-0.017421,-0.001667,0.007086
0.416667,0.750000,0.316667,0.992215,-0.018529,-0.002196,0.005282
0.450000,0.750000,0.316667,0.992187,-0.019493,-0.002618,0.003229
0.483333,0.750000,0.316667,0.992169,-0.020298,-0.002920,0.000958
0.516667,0.750000,0.316667,0.992164,-0.020929,-0.003097,-0.001500
0.550000,0.750000,0.316667,0.992171,-0.021362,-0.003148,-0.004107
0.583333,0.750000,0.316667,0.992192,-0.021567,-0.003081,-0.006818
0.616667,0.750000,0.316667,0.992229,-0.021500,-0.002908,-0.009569
0.650000,0.750000,0.316667,0.992276,-0.021104,-0.002646,-0.012267
0.683333,0.750000,0.316667,0.992340,-0.020301,-0.002316,-0.014772
0.716667,0.750000,0.316667,0.992404,-0.019017,-0.001939,-0.016882
0.750000,0.750000,0.316667,0.992486,-0.017169,-0.001539,-0.018335
0.783333,0.750000,0.316667,0.992540,-0.014755,-0.001137,-0.018812
0.816667,0.750000,0.316667,0.992623,-0.011812,-0.000754,-0.018043
0.850000,0.750000,0.316667,0.992619,-0.008608,-0.000407,-0.015838
0.883333,0.750000,0.316667,0.992699,-0.005410,-0.000125,-0.012462
0.916667,0.750000,0.316667,0.992572,-0.002798,0.000063,-0.008268
0.950000,0.750000,0.316667,0.992706,-0.000906,0.000127,-0.004589
0.983333,0.750000,0.316667,0.992433,-0.000133,0.000042,-0.001321
0.016667,0.783333,0.316667,0.992744,-0.000116,0.001096,0.002079
0.050000,0.783333,0.316667,0.992572,-0.000668,0.002791,0.005813
0.083333,0.783333,0.316667,0.992631,-0.001884,0.003992,0.008319
0.116667,0.783333,0.316667,0.992579,-0.003336,0.004185,0.009870
0.150000,0.783333,0.316667,0.992566,-0.004983,0.003859,0.010850
0.183333,0.783333,0.316667,0.992521,-0.006683,0.003149,0.011435
0.216667,0.783333,0.316667,0.992482,-0.008398,0.002317,0.011713
0.250000,0.783333,0.316667,0.992434,-0.010074,0.001462,0.011674
0.283333,0.783333,0.316667,0.992387,-0.011694,0.000648,0.011310
0.316667,0.783333,0.316667,0.992338,-0.013240,-0.000111,0.010605
0.350000,0.783333,0.316667,0.992293,-0.014703,-0.000805,0.009561
0.383333,0.783333,0.316667,0.992251,-0.016071,-0.001428,0.008184
0.416667,0.783333,0.316667,0.992216,-0.017328,-0.001965,0.006493
0.450000,0.783333,0.316667,0.992189,-0.018455,-0.002404,0.004510
0.483333,0.783333,0.316667,0.992173,-0.019426,-0.002733,0.002267
0.516667,0.783333,0.316667,0.992168,-0.020211,-0.002943,-0.000198
0.550000,0.783333,0.316667,0.992176,-0.020777,-0.003031,-0.002839
0.583333,0.783333,0.316667,0.992197,-0.021082,-0.003000,-0.005594
0.616667,0.783333,0.316667,0.992234,-0.021079,-0.002858,-0.008385
0.650000,0.783333,0.316667,0.992281,-0.020712,-0.002617,-0.011103
0.683333,0.783333,0.316667,0.992344,-0.019909,-0.002295,-0.013600
0.716667,0.783333,0.316667,0.992406,-0.018609,-0.001910,-0.015675
0.750000,0.783333,0.316667,0.992485,-0.016745,-0.001487,-0.017079
0.783333,0.783333,0.316667,0.992536,-0.014334,-0.001049,-0.017516
0.816667,0.783333,0.316667,0.992617,-0.011427,-0.000625,-0.016754
0.850000,0.783333,0.316667,0.992610,-0.008296,-0.000247,-0.014638
0.883333,0.783333,0.316667,0.992689,-0.005199,0.000042,-0.011451
0.916667,0.783333,0.316667,0.992564,-0.002688,0.000206,-0.007533
0.950000,0.783333,0.316667,0.992698,-0.000873,0.000217,-0.004156
0.983333,0.783333,0.316667,0.992432,-0.000128,0.000067,-0.001186
0.016667,0.816667,0.316667,0.992680,-0.000081,0.001025,0.002042
0.050000,0.816667,0.316667,0.992558,-0.000473,0.002592,0.005703
0.083333,0.816667,0.316667,0.992598,-0.001351,0.003767,0.008179
0.116667,0.816667,0.316667,0.992558,-0.002434,0.003990,0.009731
0.150000,0.816667,0.316667,0.992543,-0.003711,0.003733,0.010749
0.183333,0.816667,0.316667,0.992503,-0.005097,0.003102,0.011412
0.216667,0.816667,0.316667,0.992467,-0.006568,0.002346,0.011811
0.250000,0.816667,0.316667,0.992423,-0.008080,0.001560,0.011941
0.283333,0.816667,0.316667,0.992381,-0.009610,0.000810,0.011790
0.316667,0.816667,0.316667,0.992337,-0.011131,0.000112,0.011327
0.350000,0.816667,0.316667,0.992295,-0.012625,-0.000527,0.010537
0.383333,0.816667,0.316667,0.992257,-0.014069,-0.001100,0.009411
0.416667,0.816667,0.316667,0.992225,-0.015439,-0.001599,0.007953
0.450000,0.816667,0.316667,0.992200,-0.016705,-0.002012,0.006176
0.483333,0.816667,0.316667,0.992186,-0.017831,-0.002328,0.004103
0.516667,0.816667,0.316667,0.992182,-0.018776,-0.002538,0.001770
0.550000,0.816667,0.316667,0.992191,-0.019493,-0.002637,-0.000772
0.583333,0.816667,0.316667,0.992212,-0.019934,-0.002625,-0.003457
0.616667,0.816667,0.316667,0.992248,-0.020041,-0.002505,-0.006194
0.650000,0.816667,0.316667,0.992294,-0.019756,-0.002286,-0.008868
0.683333,0.816667,0.316667,0.992356,-0.019012,-0.001980,-0.011321
0.716667,0.816667,0.316667,0.992416,-0.017756,-0.001605,-0.013356
0.750000,0.816667,0.316667,0.992492,-0.015939,-0.001183,-0.014735
0.783333,0.816667,0.316667,0.992540,-0.013598,-0.000742,-0.015194
0.816667,0.816667,0.316667,0.992617,-0.010797,-0.000318,-0.014539
0.850000,0.816667,0.316667,0.992608,-0.007812,0.000046,-0.012652
0.883333,0.816667,0.316667,0.992686,-0.004882,0.000296,-0.009829
0.916667,0.816667,0.316667,0.992561,-0.002526,0.000397,-0.006381
0.950000,0.816667,0.316667,0.992698,-0.000822,0.000327,-0.003488
0.983333,0.816667,0.316667,0.992440,-0.000118,0.000101,-0.000977
0.016667,0.850000,0.316667,0.992621,-0.000049,0.000878,0.001977
0.050000,0.850000,0.316667,0.992550,-0.000283,0.002194,0.005506
0.083333,0.850000,0.316667,0.992572,-0.000820,0.003257,0.007906
0.116667,0.850000,0.316667,0.992543,-0.001513,0.003478,0.009423
0.150000,0.850000,0.316667,0.992528,-0.002381,0.003295,0.010445
0.183333,0.850000,0.316667,0.992491,-0.003396,0.002781,0.011149
0.216667,0.850000,0.316667,0.992458,-0.004553,0.002152,0.011637
0.250000,0.850000,0.316667,0.992418,-0.005821,0.001489,0.011911
0.283333,0.850000,0.316667,0.992379,-0.007176,0.000857,0.011960
0.316667,0.850000,0.316667,0.992338,-0.008588,0.000269,0.011748
0.350000,0.850000,0.316667,0.992299,-0.010029,-0.000268,0.011250
0.383333,0.850000,0.316667,0.992263,-0.011470,-0.000749,0.010442
0.416667,0.850000,0.316667,0.992233,-0.012879,-0.001168,0.009317
0.450000,0.850000,0.316667,0.992209,-0.014218,-0.001515,0.007872
0.483333,0.850000,0.316667,0.992195,-0.015444,-0.001780,0.006121
0.516667,0.850000,0.316667,0.992191,-0.016510,-0.001957,0.004093
0.550000,0.850000,0.316667,0.992199,-0.017361,-0.002038,0.001830
0.583333,0.850000,0.316667,0.992219,-0.017938,-0.002023,-0.000604
0.616667,0.850000,0.316667,0.992254,-0.018179,-0.001911,-0.003122
0.650000,0.850000,0.316667,0.992298,-0.018021,-0.001709,-0.005608
0.683333,0.850000,0.316667,0.992356,-0.017399,-0.001427,-0.007911
0.716667,0.850000,0.316667,0.992413,-0.016269,-0.001079,-0.009845
0.750000,0.850000,0.316667,0.992485,-0.014597,-0.000689,-0.011195
0.783333,0.850000,0.316667,0.992529,-0.012430,-0.000286,-0.011731
0.816667,0.850000,0.316667,0.992603,-0.009846,0.000089,-0.011300
0.850000,0.850000,0.316667,0.992591,-0.007112,0.000389,-0.009816
0.883333,0.850000,0.316667,0.992669,-0.004440,0.000559,-0.007562
0.916667,0.850000,0.316667,0.992546,-0.002308,0.000574,-0.004795
0.950000,0.850000,0.316667,0.992684,-0.000753,0.000411,-0.002573
0.983333,0.850000,0.316667,0.992437,-0.000104,0.000127,-0.000686
0.016667,0.883333,0.316667,0.992565,-0.000024,0.000668,0.001850
0.050000,0.883333,0.316667,0.992543,-0.000120,0.001622,0.005137
0.083333,0.883333,0.316667,0.992543,-0.000346,0.002483,0.007372
0.116667,0.883333,0.316667,0.992526,-0.000682,0.002663,0.008788
0.150000,0.883333,0.316667,0.992507,-0.001155,0.002547,0.009757
0.183333,0.883333,0.316667,0.992476,-0.001793,0.002174,0.010446
0.216667,0.883333,0.316667,0.992445,-0.002605,0.001711,0.010964
0.250000,0.883333,0.316667,0.992410,-0.003576,0.001220,0.011320
0.283333,0.883333,0.316667,0.992375,-0.004684,0.000751,0.011513
0.316667,0.883333,0.316667,0.992340,-0.005898,0.000316,0.011507
0.350000,0.883333,0.316667,0.992306,-0.007188,-0.000081,0.011276
0.383333,0.883333,0.316667,0.992275,-0.008521,-0.000435,0.010790
0.416667,0.883333,0.316667,0.992249,-0.009860,-0.000742,0.010030
0.450000,0.883333,0.316667,0.992228,-0.011167,-0.000995,0.008987
0.483333,0.883333,0.316667,0.992216,-0.012396,-0.001185,0.007663
0.516667,0.883333,0.316667,0.992213,-0.013497,-0.001306,0.006075
0.550000,0.883333,0.316667,0.992222,-0.014412,-0.001353,0.004254
0.583333,0.883333,0.316667,0.992241,-0.015082,-0.001323,0.002252
0.616667,0.883333,0.316667,0.992273,-0.015441,-0.001218,0.000141
0.650000,0.883333,0.316667,0.992313,-0.015428,-0.001039,-0.001978
0.683333,0.883333,0.316667,0.992367,-0.014980,-0.000797,-0.003978
0.716667,0.883333,0.316667,0.992418,-0.014060,-0.000504,-0.005697
0.750000,0.883333,0.316667,0.992485,-0.012642,-0.000180,-0.006961
0.783333,0.883333,0.316667,0.992524,-0.010782,0.000143,-0.007581
0.816667,0.883333,0.316667,0.992595,-0.008550,0.000431,-0.007446
0.850000,0.883333,0.316667,0.992582,-0.006194,0.000636,-0.006483
0.883333,0.883333,0.316667,0.992663,-0.003883,0.000715,-0.004944
0.916667,0.883333,0.316667,0.992542,-0.002044,0.000655,-0.002993
0.950000,0.883333,0.316667,0.992690,-0.000672,0.000431,-0.001549
0.983333,0.883333,0.316667,0.992450,-0.000085,0.000142,-0.000365
0.016667,0.916667,0.316667,0.992521,-0.000015,0.000434,0.001618
0.050000,0.916667,0.316667,0.992541,-0.000023,0.000944,0.004461
0.083333,0.916667,0.316667,0.992534,-0.000019,0.001558,0.006381
0.116667,0.916667,0.316667,0.992530,-0.000075,0.001667,0.007589
0.150000,0.916667,0.316667,0.992514,-0.000221,0.001607,0.008426
0.183333,0.916667,0.316667,0.992485,-0.000519,0.001380,0.009035
0.216667,0.916667,0.316667,0.992455,-0.000994,0.001101,0.009517
0.250000,0.916667,0.316667,0.992419,-0.001640,0.000803,0.009887
0.283333,0.916667,0.316667,0.992383,-0.002442,0.000518,0.010149
0.316667,0.916667,0.316667,0.992346,-0.003373,0.000253,0.010277
0.350000,0.916667,0.316667,0.992310,-0.004404,0.000011,0.010247
0.383333,0.916667,0.316667,0.992277,-0.005507,-0.000206,0.010032
0.416667,0.916667,0.316667,0.992249,-0.006648,-0.000393,0.009612
0.450000,0.916667,0.316667,0.992226,-0.007791,-0.000546,0.008971
0.483333,0.916667,0.316667,0.992212,-0.008894,-0.000658,0.008105
0.516667,0.916667,0.316667,0.992207,-0.009911,-0.000726,0.007021
0.550000,0.916667,0.316667,0.992212,-0.010790,-0.000744,0.005738
0.583333,0.916667,0.316667,0.992229,-0.011474,-0.000711,0.004289
0.616667,0.916667,0.316667,0.992258,-0.011903,-0.000626,0.002726
0.650000,0.916667,0.316667,0.992295,-0.012021,-0.000493,0.001121
0.683333,0.916667,0.316667,0.992346,-0.011772,-0.000318,-0.000431
0.716667,0.916667,0.316667,0.992394,-0.011125,-0.000111,-0.001813
0.750000,0.916667,0.316667,0.992457,-0.010057,0.000111,-0.002897
0.783333,0.916667,0.316667,0.992494,-0.008620,0.000326,-0.003544
0.816667,0.916667,0.316667,0.992561,-0.006866,0.000505,-0.003680
0.850000,0.916667,0.316667,0.992548,-0.005006,0.000615,-0.003234
0.883333,0.916667,0.316667,0.992627,-0.003156,0.000627,-0.002405
0.916667,0.916667,0.316667,0.992510,-0.001685,0.000541,-0.001254
0.950000,0.916667,0.316667,0.992655,-0.000549,0.000302,-0.000551
0.983333,0.916667,0.316667,0.992425,-0.000057,0.000113,-0.000044
0.016667,0.950000,0.316667,0.992503,0.000103,0.000235,0.001187
0.050000,0.950000,0.316667,0.992551,0.000159,0.000296,0.003220
0.083333,0.950000,0.316667,0.992490,0.000256,0.000629,0.004570
0.116667,0.950000,0.316667,0.992491,0.000291,0.000652,0.005403
0.150000,0.950000,0.316667,0.992465,0.000287,0.000619,0.005984
0.183333,0.950000,0.316667,0.992441,0.000171,0.000524,0.006408
0.216667,0.950000,0.316667,0.992415,-0.000072,0.000416,0.006752
0.250000,0.950000,0.316667,0.992387,-0.000443,0.000304,0.007028
0.283333,0.950000,0.316667,0.992360,-0.000933,0.000199,0.007243
0.316667,0.950000,0.316667,0.992333,-0.001523,0.000101,0.007381
0.350000,0.950000,0.316667,0.992308,-0.002197,0.000013,0.007428
0.383333,0.950000,0.316667,0.992285,-0.002933,-0.000067,0.007364
0.416667,0.950000,0.316667,0.992266,-0.003712,-0.000137,0.007175
0.450000,0.950000,0.316667,0.992251,-0.004508,-0.000194,0.006848
0.483333,0.950000,0.316667,0.992242,-0.005293,-0.000235,0.006378
0.516667,0.950000,0.316667,0.992240,-0.006034,-0.000259,0.005765
0.550000,0.950000,0.316667,0.992247,-0.006693,-0.000263,0.005019
0.583333,0.950000,0.316667,0.992260,-0.007230,-0.000246,0.004156
0.616667,0.950000,0.316667,0.992284,-0.007600,-0.000209,0.003206
0.650000,0.950000,0.316667,0.992313,-0.007765,-0.000151,0.002208
0.683333,0.950000,0.316667,0.992353,-0.007680,-0.000077,0.001220
0.716667,0.950000,0.316667,0.992389,-0.007326,0.000010,0.000310
0.750000,0.950000,0.316667,0.992442,-0.006680,0.000103,-0.000444
0.783333,0.950000,0.316667,0.992469,-0.005783,0.000190,-0.000955
0.816667,0.950000,0.316667,0.992533,-0.004657,0.000262,-0.001183
0.850000,0.950000,0.316667,0.992519,-0.003462,0.000301,-0.001062
0.883333,0.950000,0.316667,0.992612,-0.002238,0.000304,-0.000735
0.916667,0.950000,0.316667,0.992500,-0.001294,0.000260,-0.000171
0.950000,0.950000,0.316667,0.992693,-0.000502,0.000094,0.000031
0.983333,0.950000,0.316667,0.992475,-0.000129,0.000100,0.000127
0.016667,0.983333,0.316667,0.992335,0.000006,-0.000020,0.000458
0.050000,0.983333,0.316667,0.992617,-0.000133,-0.000021,0.001177
0.083333,0.983333,0.316667,0.992604,0.000008,0.000132,0.001650
0.116667,0.983333,0.316667,0.992631,0.000100,0.000129,0.001940
0.150000,0.983333,0.316667,0.992612,0.000165,0.000116,0.002151
0.183333,0.983333,0.316667,0.992576,0.000168,0.000094,0.002309
0.216667,0.983333,0.316667,0.992529,0.000110,0.000071,0.002443
0.250000,0.983333,0.316667,0.992476,-0.000004,0.000050,0.002554
0.283333,0.983333,0.316667,0.992422,-0.000166,0.000032,0.002646
0.316667,0.983333,0.316667,0.992369,-0.000369,0.000015,0.002712
0.350000,0.983333,0.316667,0.992319,-0.000604,0.000000,0.002747
0.383333,0.983333,0.316667,0.992274,-0.000865,-0.000013,0.002744
0.416667,0.983333,0.316667,0.992235,-0.001144,-0.000025,0.002699
0.450000,0.983333,0.316667,0.992204,-0.001435,-0.000035,0.002607
0.483333,0.983333,0.316667,0.992184,-0.001725,-0.000041,0.002465
0.516667,0.983333,0.316667,0.992176,-0.002005,-0.000045,0.002274
0.550000,0.983333,0.316667,0.992181,-0.002260,-0.000046,0.002034
0.583333,0.983333,0.316667,0.992199,-0.002476,-0.000043,0.001751
0.616667,0.983333,0.316667,0.992233,-0.002633,-0.000036,0.001433
0.650000,0.983333,0.316667,0.992277,-0.002719,-0.000025,0.001092
0.683333,0.983333,0.316667,0.992336,-0.002714,-0.000011,0.000746
0.716667,0.983333,0.316667,0.992395,-0.002609,0.000005,0.000417
